pharmacy_id,sku,drug_name,form,strength,price,qty,qty_available
ph0169,OTC042,Oxygen Support,Cylinder,Portable,79.98,131.0,
ph0169,OTC023,Throat Lozenges,Lozenge,24 count,100.29,104.0,
ph0169,OTC032,Salbutamol Inhaler,Inhaler,100mcg,89.22,44.0,
ph0169,OTC009,Dextromethorphan,Syrup,100ml,135.27,30.0,
ph0169,OTC036,Expectorant Tablets,Tablet,200mg,42.17,197.0,
ph0169,OTC011,Loratadine,Tablet,10mg,134.26,141.0,
ph0169,OTC041,Steroid Respiratory,Tablet,5mg,47.95,39.0,
ph0169,OTC002,Ibuprofen,Tablet,200mg,105.82,91.0,
ph0170,OTC032,Salbutamol Inhaler,Inhaler,100mcg,89.34,119.0,
ph0170,OTC035,Antihistamine Syrup,Syrup,100ml,104.78,158.0,
ph0170,OTC002,Ibuprofen,Tablet,200mg,56.44,55.0,
ph0170,OTC007,Zinc Supplement,Tablet,50mg,120.67,196.0,
ph0170,OTC013,Aspirin,Tablet,325mg,111.38,148.0,
ph0170,OTC001,Paracetamol,Tablet,500mg,114.36,108.0,
ph0170,OTC008,Chlorpheniramine,Tablet,4mg,17.52,131.0,
ph0170,OTC043,Nebulizer Solution,Solution,2.5ml,42.5,39.0,
ph0170,OTC006,Vitamin C,Tablet,500mg,57.68,177.0,
ph0170,OTC016,Pseudoephedrine,Tablet,30mg,143.68,121.0,
ph0170,OTC003,Cetirizine,Tablet,10mg,145.65,103.0,
ph0170,OTC011,Loratadine,Tablet,10mg,14.15,89.0,
ph0170,OTC040,Antibiotic Respiratory,Tablet,500mg,119.7,135.0,
ph0170,OTC009,Dextromethorphan,Syrup,100ml,78.68,111.0,
ph0171,OTC016,Pseudoephedrine,Tablet,30mg,31.59,182.0,
ph0171,OTC017,Phenylephrine,Tablet,10mg,31.6,119.0,
ph0171,OTC007,Zinc Supplement,Tablet,50mg,54.33,47.0,
ph0171,OTC035,Antihistamine Syrup,Syrup,100ml,22.81,98.0,
ph0171,OTC032,Salbutamol Inhaler,Inhaler,100mcg,72.26,89.0,
ph0171,OTC040,Antibiotic Respiratory,Tablet,500mg,24.31,42.0,
ph0171,OTC043,Nebulizer Solution,Solution,2.5ml,36.23,134.0,
ph0171,OTC003,Cetirizine,Tablet,10mg,87.98,151.0,
ph0171,OTC033,Budesonide Inhaler,Inhaler,200mcg,67.13,26.0,
ph0171,OTC011,Loratadine,Tablet,10mg,22.55,161.0,
ph0171,OTC009,Dextromethorphan,Syrup,100ml,23.03,173.0,
ph0171,OTC036,Expectorant Tablets,Tablet,200mg,119.82,118.0,
ph0171,OTC039,Chest Rub Balm,Balm,50g,11.73,125.0,
ph0171,OTC010,Guaifenesin,Syrup,100ml,64.29,41.0,
ph0172,OTC042,Oxygen Support,Cylinder,Portable,18.86,131.0,
ph0172,OTC031,Ambroxol,Tablet,30mg,48.63,96.0,
ph0172,OTC009,Dextromethorphan,Syrup,100ml,77.79,39.0,
ph0172,OTC032,Salbutamol Inhaler,Inhaler,100mcg,60.56,83.0,
ph0172,OTC030,Saline Nasal Spray,Spray,30ml,110.93,146.0,
ph0172,OTC007,Zinc Supplement,Tablet,50mg,93.13,70.0,
ph0172,OTC035,Antihistamine Syrup,Syrup,100ml,74.1,54.0,
ph0172,OTC016,Pseudoephedrine,Tablet,30mg,52.65,121.0,
ph0172,OTC038,Steam Inhalation,Solution,100ml,56.51,178.0,
ph0172,OTC006,Vitamin C,Tablet,500mg,63.18,104.0,
ph0172,OTC010,Guaifenesin,Syrup,100ml,71.63,130.0,
ph0172,OTC011,Loratadine,Tablet,10mg,124.17,186.0,
ph0172,OTC033,Budesonide Inhaler,Inhaler,200mcg,146.39,54.0,
ph0172,OTC026,Multivitamin,Tablet,Daily,52.06,174.0,
ph0172,OTC034,Mucolytic Syrup,Syrup,100ml,142.62,71.0,
ph0173,OTC013,Aspirin,Tablet,325mg,49.24,120.0,
ph0173,OTC007,Zinc Supplement,Tablet,50mg,61.1,164.0,
ph0173,OTC016,Pseudoephedrine,Tablet,30mg,37.97,159.0,
ph0173,OTC043,Nebulizer Solution,Solution,2.5ml,35.19,160.0,
ph0173,OTC011,Loratadine,Tablet,10mg,13.77,138.0,
ph0173,OTC037,Bronchodilator,Tablet,4mg,142.02,73.0,
ph0173,OTC036,Expectorant Tablets,Tablet,200mg,71.38,94.0,
ph0173,OTC034,Mucolytic Syrup,Syrup,100ml,126.38,37.0,
ph0173,OTC026,Multivitamin,Tablet,Daily,124.66,124.0,
ph0173,OTC032,Salbutamol Inhaler,Inhaler,100mcg,104.22,55.0,
ph0173,OTC009,Dextromethorphan,Syrup,100ml,98.67,81.0,
ph0173,OTC040,Antibiotic Respiratory,Tablet,500mg,45.38,59.0,
ph0173,OTC041,Steroid Respiratory,Tablet,5mg,110.13,116.0,
ph0174,OTC023,Throat Lozenges,Lozenge,24 count,15.15,112.0,
ph0174,OTC033,Budesonide Inhaler,Inhaler,200mcg,108.23,157.0,
ph0174,OTC026,Multivitamin,Tablet,Daily,93.13,41.0,
ph0174,OTC032,Salbutamol Inhaler,Inhaler,100mcg,25.31,83.0,
ph0174,OTC016,Pseudoephedrine,Tablet,30mg,102.06,110.0,
ph0174,OTC031,Ambroxol,Tablet,30mg,33.29,176.0,
ph0174,OTC030,Saline Nasal Spray,Spray,30ml,16.2,185.0,
ph0174,OTC036,Expectorant Tablets,Tablet,200mg,104.85,122.0,
ph0174,OTC017,Phenylephrine,Tablet,10mg,145.35,104.0,
ph0174,OTC038,Steam Inhalation,Solution,100ml,145.2,130.0,
ph0175,OTC001,Paracetamol,Tablet,500mg,40.94,115.0,
ph0175,OTC005,Cough Syrup,Syrup,100ml,64.76,193.0,
ph0175,OTC010,Guaifenesin,Syrup,100ml,92.4,148.0,
ph0175,OTC009,Dextromethorphan,Syrup,100ml,31.1,26.0,
ph0175,OTC030,Saline Nasal Spray,Spray,30ml,77.59,95.0,
ph0175,OTC037,Bronchodilator,Tablet,4mg,68.24,41.0,
ph0175,OTC039,Chest Rub Balm,Balm,50g,26.25,56.0,
ph0175,OTC031,Ambroxol,Tablet,30mg,58.77,107.0,
ph0175,OTC032,Salbutamol Inhaler,Inhaler,100mcg,73.75,72.0,
ph0175,OTC035,Antihistamine Syrup,Syrup,100ml,82.96,109.0,
ph0176,OTC005,Cough Syrup,Syrup,100ml,104.8,62.0,
ph0176,OTC023,Throat Lozenges,Lozenge,24 count,140.19,82.0,
ph0176,OTC037,Bronchodilator,Tablet,4mg,82.24,161.0,
ph0176,OTC036,Expectorant Tablets,Tablet,200mg,32.42,163.0,
ph0176,OTC042,Oxygen Support,Cylinder,Portable,69.69,138.0,
ph0176,OTC013,Aspirin,Tablet,325mg,42.46,123.0,
ph0176,OTC003,Cetirizine,Tablet,10mg,98.17,67.0,
ph0176,OTC011,Loratadine,Tablet,10mg,99.67,130.0,
ph0176,OTC002,Ibuprofen,Tablet,200mg,65.38,177.0,
ph0176,OTC043,Nebulizer Solution,Solution,2.5ml,133.63,135.0,
ph0176,OTC001,Paracetamol,Tablet,500mg,92.91,119.0,
ph0176,OTC038,Steam Inhalation,Solution,100ml,10.62,74.0,
ph0176,OTC034,Mucolytic Syrup,Syrup,100ml,38.81,200.0,
ph0177,OTC032,Salbutamol Inhaler,Inhaler,100mcg,46.73,145.0,
ph0177,OTC005,Cough Syrup,Syrup,100ml,83.88,183.0,
ph0177,OTC039,Chest Rub Balm,Balm,50g,53.88,119.0,
ph0177,OTC031,Ambroxol,Tablet,30mg,95.58,170.0,
ph0177,OTC007,Zinc Supplement,Tablet,50mg,25.99,110.0,
ph0177,OTC015,Acetaminophen,Tablet,325mg,128.37,178.0,
ph0177,OTC013,Aspirin,Tablet,325mg,34.15,192.0,
ph0177,OTC008,Chlorpheniramine,Tablet,4mg,108.84,96.0,
ph0177,OTC023,Throat Lozenges,Lozenge,24 count,138.62,171.0,
ph0177,OTC042,Oxygen Support,Cylinder,Portable,21.87,54.0,
ph0178,OTC005,Cough Syrup,Syrup,100ml,90.47,128.0,
ph0178,OTC009,Dextromethorphan,Syrup,100ml,36.01,182.0,
ph0178,OTC011,Loratadine,Tablet,10mg,85.23,185.0,
ph0178,OTC043,Nebulizer Solution,Solution,2.5ml,140.3,64.0,
ph0178,OTC007,Zinc Supplement,Tablet,50mg,87.69,145.0,
ph0178,OTC015,Acetaminophen,Tablet,325mg,50.44,67.0,
ph0178,OTC036,Expectorant Tablets,Tablet,200mg,54.04,135.0,
ph0178,OTC006,Vitamin C,Tablet,500mg,96.72,111.0,
ph0178,OTC030,Saline Nasal Spray,Spray,30ml,143.26,144.0,
ph0178,OTC016,Pseudoephedrine,Tablet,30mg,29.11,118.0,
ph0178,OTC017,Phenylephrine,Tablet,10mg,144.94,149.0,
ph0178,OTC037,Bronchodilator,Tablet,4mg,101.43,124.0,
ph0179,OTC026,Multivitamin,Tablet,Daily,85.27,63.0,
ph0179,OTC017,Phenylephrine,Tablet,10mg,119.3,164.0,
ph0179,OTC036,Expectorant Tablets,Tablet,200mg,113.95,146.0,
ph0179,OTC040,Antibiotic Respiratory,Tablet,500mg,86.96,48.0,
ph0179,OTC023,Throat Lozenges,Lozenge,24 count,90.18,88.0,
ph0179,OTC043,Nebulizer Solution,Solution,2.5ml,118.52,113.0,
ph0179,OTC007,Zinc Supplement,Tablet,50mg,85.89,30.0,
ph0179,OTC003,Cetirizine,Tablet,10mg,116.4,132.0,
ph0179,OTC032,Salbutamol Inhaler,Inhaler,100mcg,86.49,128.0,
ph0179,OTC001,Paracetamol,Tablet,500mg,24.34,187.0,
ph0179,OTC009,Dextromethorphan,Syrup,100ml,115.19,96.0,
ph0179,OTC011,Loratadine,Tablet,10mg,132.47,28.0,
ph0179,OTC002,Ibuprofen,Tablet,200mg,72.96,109.0,
ph0179,OTC010,Guaifenesin,Syrup,100ml,130.71,42.0,
ph0179,OTC033,Budesonide Inhaler,Inhaler,200mcg,71.47,50.0,
ph0180,OTC008,Chlorpheniramine,Tablet,4mg,96.26,72.0,
ph0180,OTC039,Chest Rub Balm,Balm,50g,123.89,35.0,
ph0180,OTC037,Bronchodilator,Tablet,4mg,89.81,156.0,
ph0180,OTC032,Salbutamol Inhaler,Inhaler,100mcg,49.35,157.0,
ph0180,OTC036,Expectorant Tablets,Tablet,200mg,33.57,200.0,
ph0180,OTC015,Acetaminophen,Tablet,325mg,50.97,166.0,
ph0180,OTC042,Oxygen Support,Cylinder,Portable,47.43,151.0,
ph0180,OTC033,Budesonide Inhaler,Inhaler,200mcg,147.97,193.0,
ph0180,OTC034,Mucolytic Syrup,Syrup,100ml,124.13,54.0,
ph0180,OTC017,Phenylephrine,Tablet,10mg,144.79,125.0,
ph0180,OTC007,Zinc Supplement,Tablet,50mg,138.63,90.0,
ph0181,OTC006,Vitamin C,Tablet,500mg,73.28,182.0,
ph0181,OTC036,Expectorant Tablets,Tablet,200mg,121.24,43.0,
ph0181,OTC041,Steroid Respiratory,Tablet,5mg,66.4,91.0,
ph0181,OTC043,Nebulizer Solution,Solution,2.5ml,107.26,114.0,
ph0181,OTC009,Dextromethorphan,Syrup,100ml,73.66,144.0,
ph0181,OTC040,Antibiotic Respiratory,Tablet,500mg,55.82,20.0,
ph0181,OTC042,Oxygen Support,Cylinder,Portable,131.65,43.0,
ph0181,OTC013,Aspirin,Tablet,325mg,112.33,137.0,
ph0181,OTC039,Chest Rub Balm,Balm,50g,98.88,198.0,
ph0181,OTC016,Pseudoephedrine,Tablet,30mg,60.15,36.0,
ph0181,OTC026,Multivitamin,Tablet,Daily,121.39,121.0,
ph0181,OTC038,Steam Inhalation,Solution,100ml,40.5,129.0,
ph0181,OTC010,Guaifenesin,Syrup,100ml,125.48,146.0,
ph0181,OTC017,Phenylephrine,Tablet,10mg,47.6,92.0,
ph0181,OTC034,Mucolytic Syrup,Syrup,100ml,57.29,167.0,
ph0182,OTC032,Salbutamol Inhaler,Inhaler,100mcg,12.28,60.0,
ph0182,OTC041,Steroid Respiratory,Tablet,5mg,71.78,20.0,
ph0182,OTC026,Multivitamin,Tablet,Daily,148.86,129.0,
ph0182,OTC039,Chest Rub Balm,Balm,50g,38.32,196.0,
ph0182,OTC013,Aspirin,Tablet,325mg,137.32,186.0,
ph0182,OTC035,Antihistamine Syrup,Syrup,100ml,52.26,90.0,
ph0182,OTC002,Ibuprofen,Tablet,200mg,23.07,112.0,
ph0182,OTC037,Bronchodilator,Tablet,4mg,45.05,115.0,
ph0182,OTC005,Cough Syrup,Syrup,100ml,103.03,186.0,
ph0182,OTC034,Mucolytic Syrup,Syrup,100ml,33.17,121.0,
ph0182,OTC023,Throat Lozenges,Lozenge,24 count,97.58,199.0,
ph0183,OTC017,Phenylephrine,Tablet,10mg,41.67,194.0,
ph0183,OTC034,Mucolytic Syrup,Syrup,100ml,72.31,22.0,
ph0183,OTC003,Cetirizine,Tablet,10mg,107.38,50.0,
ph0183,OTC036,Expectorant Tablets,Tablet,200mg,148.34,128.0,
ph0183,OTC005,Cough Syrup,Syrup,100ml,107.16,142.0,
ph0183,OTC001,Paracetamol,Tablet,500mg,19.92,118.0,
ph0183,OTC008,Chlorpheniramine,Tablet,4mg,22.51,46.0,
ph0183,OTC026,Multivitamin,Tablet,Daily,24.45,114.0,
ph0183,OTC041,Steroid Respiratory,Tablet,5mg,133.34,55.0,
ph0183,OTC006,Vitamin C,Tablet,500mg,63.58,54.0,
ph0183,OTC032,Salbutamol Inhaler,Inhaler,100mcg,99.82,193.0,
ph0184,OTC003,Cetirizine,Tablet,10mg,138.79,177.0,
ph0184,OTC030,Saline Nasal Spray,Spray,30ml,106.12,75.0,
ph0184,OTC032,Salbutamol Inhaler,Inhaler,100mcg,22.14,45.0,
ph0184,OTC001,Paracetamol,Tablet,500mg,29.6,51.0,
ph0184,OTC033,Budesonide Inhaler,Inhaler,200mcg,92.54,118.0,
ph0184,OTC034,Mucolytic Syrup,Syrup,100ml,59.21,129.0,
ph0184,OTC007,Zinc Supplement,Tablet,50mg,54.03,55.0,
ph0184,OTC023,Throat Lozenges,Lozenge,24 count,44.69,185.0,
ph0184,OTC015,Acetaminophen,Tablet,325mg,21.79,161.0,
ph0184,OTC008,Chlorpheniramine,Tablet,4mg,94.14,175.0,
ph0184,OTC006,Vitamin C,Tablet,500mg,49.89,196.0,
ph0185,OTC041,Steroid Respiratory,Tablet,5mg,51.38,33.0,
ph0185,OTC043,Nebulizer Solution,Solution,2.5ml,119.73,81.0,
ph0185,OTC035,Antihistamine Syrup,Syrup,100ml,79.28,48.0,
ph0185,OTC011,Loratadine,Tablet,10mg,43.75,183.0,
ph0185,OTC008,Chlorpheniramine,Tablet,4mg,93.15,155.0,
ph0185,OTC030,Saline Nasal Spray,Spray,30ml,134.42,23.0,
ph0185,OTC033,Budesonide Inhaler,Inhaler,200mcg,148.16,101.0,
ph0185,OTC038,Steam Inhalation,Solution,100ml,28.48,165.0,
ph0185,OTC039,Chest Rub Balm,Balm,50g,68.92,159.0,
ph0185,OTC016,Pseudoephedrine,Tablet,30mg,105.61,140.0,
ph0186,OTC001,Paracetamol,Tablet,500mg,50.11,148.0,
ph0186,OTC032,Salbutamol Inhaler,Inhaler,100mcg,117.4,128.0,
ph0186,OTC003,Cetirizine,Tablet,10mg,108.25,41.0,
ph0186,OTC043,Nebulizer Solution,Solution,2.5ml,99.68,157.0,
ph0186,OTC010,Guaifenesin,Syrup,100ml,96.25,91.0,
ph0186,OTC008,Chlorpheniramine,Tablet,4mg,21.7,40.0,
ph0186,OTC002,Ibuprofen,Tablet,200mg,81.58,72.0,
ph0186,OTC037,Bronchodilator,Tablet,4mg,146.4,59.0,
ph0186,OTC016,Pseudoephedrine,Tablet,30mg,85.09,120.0,
ph0186,OTC030,Saline Nasal Spray,Spray,30ml,92.1,186.0,
ph0187,OTC034,Mucolytic Syrup,Syrup,100ml,103.25,188.0,
ph0187,OTC003,Cetirizine,Tablet,10mg,113.69,50.0,
ph0187,OTC011,Loratadine,Tablet,10mg,11.77,55.0,
ph0187,OTC036,Expectorant Tablets,Tablet,200mg,108.21,61.0,
ph0187,OTC017,Phenylephrine,Tablet,10mg,79.5,108.0,
ph0187,OTC037,Bronchodilator,Tablet,4mg,83.22,86.0,
ph0187,OTC009,Dextromethorphan,Syrup,100ml,33.37,52.0,
ph0187,OTC002,Ibuprofen,Tablet,200mg,114.97,88.0,
ph0187,OTC038,Steam Inhalation,Solution,100ml,112.61,50.0,
ph0187,OTC042,Oxygen Support,Cylinder,Portable,118.0,27.0,
ph0187,OTC039,Chest Rub Balm,Balm,50g,56.9,129.0,
ph0187,OTC005,Cough Syrup,Syrup,100ml,48.08,36.0,
ph0187,OTC023,Throat Lozenges,Lozenge,24 count,46.81,167.0,
ph0187,OTC040,Antibiotic Respiratory,Tablet,500mg,97.85,147.0,
ph0187,OTC041,Steroid Respiratory,Tablet,5mg,73.73,112.0,
ph0188,OTC026,Multivitamin,Tablet,Daily,41.98,150.0,
ph0188,OTC041,Steroid Respiratory,Tablet,5mg,10.36,23.0,
ph0188,OTC032,Salbutamol Inhaler,Inhaler,100mcg,44.24,140.0,
ph0188,OTC007,Zinc Supplement,Tablet,50mg,60.96,58.0,
ph0188,OTC015,Acetaminophen,Tablet,325mg,35.05,29.0,
ph0188,OTC040,Antibiotic Respiratory,Tablet,500mg,87.4,187.0,
ph0188,OTC010,Guaifenesin,Syrup,100ml,68.71,102.0,
ph0188,OTC005,Cough Syrup,Syrup,100ml,44.76,101.0,
ph0188,OTC042,Oxygen Support,Cylinder,Portable,47.98,39.0,
ph0188,OTC036,Expectorant Tablets,Tablet,200mg,90.02,50.0,
ph0189,OTC035,Antihistamine Syrup,Syrup,100ml,87.43,22.0,
ph0189,OTC042,Oxygen Support,Cylinder,Portable,61.65,94.0,
ph0189,OTC002,Ibuprofen,Tablet,200mg,88.93,97.0,
ph0189,OTC007,Zinc Supplement,Tablet,50mg,113.54,82.0,
ph0189,OTC009,Dextromethorphan,Syrup,100ml,74.95,171.0,
ph0189,OTC030,Saline Nasal Spray,Spray,30ml,146.06,70.0,
ph0189,OTC041,Steroid Respiratory,Tablet,5mg,112.54,159.0,
ph0189,OTC016,Pseudoephedrine,Tablet,30mg,116.47,82.0,
ph0189,OTC003,Cetirizine,Tablet,10mg,31.08,124.0,
ph0189,OTC023,Throat Lozenges,Lozenge,24 count,13.35,158.0,
ph0189,OTC011,Loratadine,Tablet,10mg,58.5,197.0,
ph0189,OTC033,Budesonide Inhaler,Inhaler,200mcg,132.81,105.0,
ph0189,OTC013,Aspirin,Tablet,325mg,10.2,188.0,
ph0189,OTC043,Nebulizer Solution,Solution,2.5ml,62.68,98.0,
ph0190,OTC008,Chlorpheniramine,Tablet,4mg,16.15,79.0,
ph0190,OTC030,Saline Nasal Spray,Spray,30ml,135.62,153.0,
ph0190,OTC009,Dextromethorphan,Syrup,100ml,67.83,115.0,
ph0190,OTC017,Phenylephrine,Tablet,10mg,74.18,41.0,
ph0190,OTC026,Multivitamin,Tablet,Daily,91.31,149.0,
ph0190,OTC002,Ibuprofen,Tablet,200mg,28.69,120.0,
ph0190,OTC006,Vitamin C,Tablet,500mg,20.48,165.0,
ph0190,OTC036,Expectorant Tablets,Tablet,200mg,18.72,189.0,
ph0190,OTC010,Guaifenesin,Syrup,100ml,144.99,80.0,
ph0190,OTC003,Cetirizine,Tablet,10mg,50.83,100.0,
ph0191,OTC036,Expectorant Tablets,Tablet,200mg,31.76,62.0,
ph0191,OTC040,Antibiotic Respiratory,Tablet,500mg,72.94,100.0,
ph0191,OTC037,Bronchodilator,Tablet,4mg,66.91,157.0,
ph0191,OTC013,Aspirin,Tablet,325mg,60.16,73.0,
ph0191,OTC042,Oxygen Support,Cylinder,Portable,73.27,138.0,
ph0191,OTC023,Throat Lozenges,Lozenge,24 count,47.1,50.0,
ph0191,OTC010,Guaifenesin,Syrup,100ml,22.66,195.0,
ph0191,OTC009,Dextromethorphan,Syrup,100ml,52.59,200.0,
ph0191,OTC003,Cetirizine,Tablet,10mg,107.56,30.0,
ph0191,OTC008,Chlorpheniramine,Tablet,4mg,40.1,103.0,
ph0191,OTC006,Vitamin C,Tablet,500mg,30.77,83.0,
ph0191,OTC032,Salbutamol Inhaler,Inhaler,100mcg,145.58,121.0,
ph0191,OTC005,Cough Syrup,Syrup,100ml,81.88,193.0,
ph0192,OTC010,Guaifenesin,Syrup,100ml,122.55,55.0,
ph0192,OTC040,Antibiotic Respiratory,Tablet,500mg,27.0,35.0,
ph0192,OTC007,Zinc Supplement,Tablet,50mg,126.25,76.0,
ph0192,OTC001,Paracetamol,Tablet,500mg,28.3,122.0,
ph0192,OTC016,Pseudoephedrine,Tablet,30mg,62.11,181.0,
ph0192,OTC023,Throat Lozenges,Lozenge,24 count,141.26,41.0,
ph0192,OTC031,Ambroxol,Tablet,30mg,91.53,86.0,
ph0192,OTC037,Bronchodilator,Tablet,4mg,138.44,39.0,
ph0192,OTC009,Dextromethorphan,Syrup,100ml,13.05,36.0,
ph0192,OTC005,Cough Syrup,Syrup,100ml,37.69,185.0,
ph0192,OTC038,Steam Inhalation,Solution,100ml,72.08,52.0,
ph0192,OTC034,Mucolytic Syrup,Syrup,100ml,22.88,104.0,
ph0193,OTC002,Ibuprofen,Tablet,200mg,63.58,129.0,
ph0193,OTC023,Throat Lozenges,Lozenge,24 count,34.19,74.0,
ph0193,OTC043,Nebulizer Solution,Solution,2.5ml,137.16,90.0,
ph0193,OTC007,Zinc Supplement,Tablet,50mg,49.18,58.0,
ph0193,OTC032,Salbutamol Inhaler,Inhaler,100mcg,14.85,178.0,
ph0193,OTC017,Phenylephrine,Tablet,10mg,96.38,185.0,
ph0193,OTC037,Bronchodilator,Tablet,4mg,51.31,125.0,
ph0193,OTC016,Pseudoephedrine,Tablet,30mg,133.59,142.0,
ph0193,OTC026,Multivitamin,Tablet,Daily,18.54,91.0,
ph0193,OTC001,Paracetamol,Tablet,500mg,63.62,127.0,
ph0194,OTC034,Mucolytic Syrup,Syrup,100ml,86.23,144.0,
ph0194,OTC042,Oxygen Support,Cylinder,Portable,58.16,164.0,
ph0194,OTC039,Chest Rub Balm,Balm,50g,80.34,119.0,
ph0194,OTC030,Saline Nasal Spray,Spray,30ml,47.86,26.0,
ph0194,OTC009,Dextromethorphan,Syrup,100ml,54.64,76.0,
ph0194,OTC043,Nebulizer Solution,Solution,2.5ml,14.1,91.0,
ph0194,OTC031,Ambroxol,Tablet,30mg,18.2,140.0,
ph0194,OTC001,Paracetamol,Tablet,500mg,84.12,169.0,
ph0194,OTC016,Pseudoephedrine,Tablet,30mg,149.94,60.0,
ph0194,OTC015,Acetaminophen,Tablet,325mg,24.02,188.0,
ph0194,OTC026,Multivitamin,Tablet,Daily,43.76,156.0,
ph0195,OTC002,Ibuprofen,Tablet,200mg,142.66,164.0,
ph0195,OTC038,Steam Inhalation,Solution,100ml,29.89,68.0,
ph0195,OTC009,Dextromethorphan,Syrup,100ml,127.14,146.0,
ph0195,OTC032,Salbutamol Inhaler,Inhaler,100mcg,85.9,64.0,
ph0195,OTC039,Chest Rub Balm,Balm,50g,78.66,43.0,
ph0195,OTC016,Pseudoephedrine,Tablet,30mg,17.86,174.0,
ph0195,OTC015,Acetaminophen,Tablet,325mg,40.63,154.0,
ph0195,OTC007,Zinc Supplement,Tablet,50mg,76.92,104.0,
ph0195,OTC036,Expectorant Tablets,Tablet,200mg,138.51,71.0,
ph0195,OTC041,Steroid Respiratory,Tablet,5mg,122.9,107.0,
ph0195,OTC040,Antibiotic Respiratory,Tablet,500mg,110.37,102.0,
ph0195,OTC013,Aspirin,Tablet,325mg,18.34,57.0,
ph0195,OTC037,Bronchodilator,Tablet,4mg,92.13,56.0,
ph0195,OTC001,Paracetamol,Tablet,500mg,118.41,154.0,
ph0195,OTC031,Ambroxol,Tablet,30mg,130.49,38.0,
ph0196,OTC036,Expectorant Tablets,Tablet,200mg,100.89,64.0,
ph0196,OTC035,Antihistamine Syrup,Syrup,100ml,109.01,163.0,
ph0196,OTC016,Pseudoephedrine,Tablet,30mg,107.1,177.0,
ph0196,OTC032,Salbutamol Inhaler,Inhaler,100mcg,120.18,77.0,
ph0196,OTC005,Cough Syrup,Syrup,100ml,103.17,64.0,
ph0196,OTC013,Aspirin,Tablet,325mg,62.97,196.0,
ph0196,OTC011,Loratadine,Tablet,10mg,51.23,65.0,
ph0196,OTC038,Steam Inhalation,Solution,100ml,112.04,199.0,
ph0196,OTC006,Vitamin C,Tablet,500mg,142.82,120.0,
ph0196,OTC007,Zinc Supplement,Tablet,50mg,129.11,165.0,
ph0196,OTC017,Phenylephrine,Tablet,10mg,14.53,174.0,
ph0196,OTC026,Multivitamin,Tablet,Daily,54.55,176.0,
ph0197,OTC034,Mucolytic Syrup,Syrup,100ml,33.5,42.0,
ph0197,OTC032,Salbutamol Inhaler,Inhaler,100mcg,125.03,191.0,
ph0197,OTC005,Cough Syrup,Syrup,100ml,99.47,105.0,
ph0197,OTC026,Multivitamin,Tablet,Daily,72.53,87.0,
ph0197,OTC006,Vitamin C,Tablet,500mg,39.36,197.0,
ph0197,OTC013,Aspirin,Tablet,325mg,19.49,85.0,
ph0197,OTC037,Bronchodilator,Tablet,4mg,120.18,20.0,
ph0197,OTC003,Cetirizine,Tablet,10mg,16.74,132.0,
ph0197,OTC009,Dextromethorphan,Syrup,100ml,112.56,62.0,
ph0197,OTC015,Acetaminophen,Tablet,325mg,133.84,146.0,
ph0197,OTC038,Steam Inhalation,Solution,100ml,133.45,109.0,
ph0198,OTC016,Pseudoephedrine,Tablet,30mg,12.81,86.0,
ph0198,OTC005,Cough Syrup,Syrup,100ml,143.23,38.0,
ph0198,OTC040,Antibiotic Respiratory,Tablet,500mg,57.85,116.0,
ph0198,OTC026,Multivitamin,Tablet,Daily,32.53,39.0,
ph0198,OTC039,Chest Rub Balm,Balm,50g,86.59,43.0,
ph0198,OTC032,Salbutamol Inhaler,Inhaler,100mcg,57.31,177.0,
ph0198,OTC034,Mucolytic Syrup,Syrup,100ml,135.05,200.0,
ph0198,OTC035,Antihistamine Syrup,Syrup,100ml,14.34,187.0,
ph0198,OTC009,Dextromethorphan,Syrup,100ml,33.1,131.0,
ph0198,OTC007,Zinc Supplement,Tablet,50mg,31.99,45.0,
ph0198,OTC023,Throat Lozenges,Lozenge,24 count,56.35,68.0,
ph0198,OTC003,Cetirizine,Tablet,10mg,67.3,161.0,
ph0198,OTC002,Ibuprofen,Tablet,200mg,111.09,158.0,
ph0198,OTC011,Loratadine,Tablet,10mg,47.14,92.0,
ph0199,OTC009,Dextromethorphan,Syrup,100ml,22.27,189.0,
ph0199,OTC005,Cough Syrup,Syrup,100ml,97.51,142.0,
ph0199,OTC002,Ibuprofen,Tablet,200mg,37.95,26.0,
ph0199,OTC016,Pseudoephedrine,Tablet,30mg,38.97,183.0,
ph0199,OTC032,Salbutamol Inhaler,Inhaler,100mcg,50.85,40.0,
ph0199,OTC031,Ambroxol,Tablet,30mg,76.3,49.0,
ph0199,OTC026,Multivitamin,Tablet,Daily,53.17,121.0,
ph0199,OTC006,Vitamin C,Tablet,500mg,75.93,189.0,
ph0199,OTC041,Steroid Respiratory,Tablet,5mg,47.1,184.0,
ph0199,OTC015,Acetaminophen,Tablet,325mg,86.18,67.0,
ph0199,OTC001,Paracetamol,Tablet,500mg,61.94,117.0,
ph0199,OTC017,Phenylephrine,Tablet,10mg,61.72,134.0,
ph0200,OTC010,Guaifenesin,Syrup,100ml,22.0,108.0,
ph0200,OTC023,Throat Lozenges,Lozenge,24 count,123.15,125.0,
ph0200,OTC042,Oxygen Support,Cylinder,Portable,145.9,170.0,
ph0200,OTC043,Nebulizer Solution,Solution,2.5ml,41.85,35.0,
