pharmacy_id,sku,drug_name,form,strength,price,qty
ph0429,OTC010,Guaifenesin,Syrup,100ml,35.8,149
ph0430,OTC032,Salbutamol Inhaler,Inhaler,100mcg,110.56,173
ph0430,OTC013,Aspirin,Tablet,325mg,42.86,47
ph0430,OTC002,Ibuprofen,Tablet,200mg,20.85,133
ph0430,OTC031,Ambroxol,Tablet,30mg,25.85,39
ph0430,OTC036,Expectorant Tablets,Tablet,200mg,43.18,103
ph0430,OTC009,Dextromethorphan,Syrup,100ml,89.85,194
ph0430,OTC041,Steroid Respiratory,Tablet,5mg,68.24,184
ph0430,OTC039,Chest Rub Balm,Balm,50g,69.71,92
ph0430,OTC010,Guaifenesin,Syrup,100ml,30.03,103
ph0430,OTC035,Antihistamine Syrup,Syrup,100ml,94.98,112
ph0430,OTC001,Paracetamol,Tablet,500mg,56.9,124
ph0430,OTC015,Acetaminophen,Tablet,325mg,135.63,115
ph0430,OTC040,Antibiotic Respiratory,Tablet,500mg,75.9,95
ph0431,OTC001,Paracetamol,Tablet,500mg,119.69,108
ph0431,OTC007,Zinc Supplement,Tablet,50mg,141.59,116
ph0431,OTC015,Acetaminophen,Tablet,325mg,126.3,28
ph0431,OTC002,Ibuprofen,Tablet,200mg,101.99,58
ph0431,OTC011,Loratadine,Tablet,10mg,63.35,186
ph0431,OTC006,Vitamin C,Tablet,500mg,20.98,39
ph0431,OTC032,Salbutamol Inhaler,Inhaler,100mcg,144.21,77
ph0431,OTC043,Nebulizer Solution,Solution,2.5ml,89.16,167
ph0431,OTC005,Cough Syrup,Syrup,100ml,98.25,127
ph0431,OTC033,Budesonide Inhaler,Inhaler,200mcg,85.46,51
ph0431,OTC008,Chlorpheniramine,Tablet,4mg,128.66,155
ph0431,OTC013,Aspirin,Tablet,325mg,121.75,175
ph0431,OTC030,Saline Nasal Spray,Spray,30ml,76.13,154
ph0431,OTC031,Ambroxol,Tablet,30mg,82.85,101
ph0432,OTC008,Chlorpheniramine,Tablet,4mg,107.03,133
ph0432,OTC040,Antibiotic Respiratory,Tablet,500mg,112.59,124
ph0432,OTC032,Salbutamol Inhaler,Inhaler,100mcg,60.66,110
ph0432,OTC011,Loratadine,Tablet,10mg,88.46,39
ph0432,OTC009,Dextromethorphan,Syrup,100ml,138.05,187
ph0432,OTC013,Aspirin,Tablet,325mg,77.78,78
ph0432,OTC039,Chest Rub Balm,Balm,50g,72.86,127
ph0432,OTC015,Acetaminophen,Tablet,325mg,42.17,52
ph0432,OTC037,Bronchodilator,Tablet,4mg,139.6,82
ph0432,OTC023,Throat Lozenges,Lozenge,24 count,118.7,124
ph0432,OTC038,Steam Inhalation,Solution,100ml,104.37,190
ph0432,OTC005,Cough Syrup,Syrup,100ml,29.34,86
ph0433,OTC013,Aspirin,Tablet,325mg,132.7,23
ph0433,OTC043,Nebulizer Solution,Solution,2.5ml,33.35,127
ph0433,OTC005,Cough Syrup,Syrup,100ml,46.87,161
ph0433,OTC003,Cetirizine,Tablet,10mg,109.59,140
ph0433,OTC017,Phenylephrine,Tablet,10mg,114.0,52
ph0433,OTC039,Chest Rub Balm,Balm,50g,131.72,130
ph0433,OTC030,Saline Nasal Spray,Spray,30ml,13.35,62
ph0433,OTC006,Vitamin C,Tablet,500mg,148.59,53
ph0433,OTC032,Salbutamol Inhaler,Inhaler,100mcg,82.09,155
ph0433,OTC026,Multivitamin,Tablet,Daily,138.61,128
ph0433,OTC008,Chlorpheniramine,Tablet,4mg,59.61,122
ph0433,OTC007,Zinc Supplement,Tablet,50mg,107.57,81
ph0434,OTC011,Loratadine,Tablet,10mg,113.7,131
ph0434,OTC005,Cough Syrup,Syrup,100ml,50.5,142
ph0434,OTC013,Aspirin,Tablet,325mg,108.02,66
ph0434,OTC040,Antibiotic Respiratory,Tablet,500mg,111.32,170
ph0434,OTC041,Steroid Respiratory,Tablet,5mg,138.29,150
ph0434,OTC032,Salbutamol Inhaler,Inhaler,100mcg,21.73,21
ph0434,OTC033,Budesonide Inhaler,Inhaler,200mcg,93.1,114
ph0434,OTC037,Bronchodilator,Tablet,4mg,104.35,136
ph0434,OTC042,Oxygen Support,Cylinder,Portable,63.11,132
ph0434,OTC002,Ibuprofen,Tablet,200mg,34.74,170
ph0434,OTC003,Cetirizine,Tablet,10mg,49.1,44
ph0434,OTC015,Acetaminophen,Tablet,325mg,42.52,146
ph0434,OTC023,Throat Lozenges,Lozenge,24 count,57.76,164
ph0434,OTC017,Phenylephrine,Tablet,10mg,82.47,154
ph0434,OTC031,Ambroxol,Tablet,30mg,91.18,129
ph0435,OTC013,Aspirin,Tablet,325mg,133.14,100
ph0435,OTC016,Pseudoephedrine,Tablet,30mg,23.93,92
ph0435,OTC043,Nebulizer Solution,Solution,2.5ml,33.18,93
ph0435,OTC038,Steam Inhalation,Solution,100ml,48.34,132
ph0435,OTC007,Zinc Supplement,Tablet,50mg,41.31,63
ph0435,OTC006,Vitamin C,Tablet,500mg,50.39,86
ph0435,OTC002,Ibuprofen,Tablet,200mg,148.43,47
ph0435,OTC008,Chlorpheniramine,Tablet,4mg,139.43,190
ph0435,OTC017,Phenylephrine,Tablet,10mg,49.01,44
ph0435,OTC030,Saline Nasal Spray,Spray,30ml,38.96,150
ph0435,OTC010,Guaifenesin,Syrup,100ml,115.68,27
ph0435,OTC032,Salbutamol Inhaler,Inhaler,100mcg,93.77,30
ph0436,OTC031,Ambroxol,Tablet,30mg,126.35,95
ph0436,OTC039,Chest Rub Balm,Balm,50g,138.52,200
ph0436,OTC008,Chlorpheniramine,Tablet,4mg,138.69,50
ph0436,OTC001,Paracetamol,Tablet,500mg,72.22,130
ph0436,OTC026,Multivitamin,Tablet,Daily,79.06,42
ph0436,OTC040,Antibiotic Respiratory,Tablet,500mg,131.03,91
ph0436,OTC015,Acetaminophen,Tablet,325mg,112.43,49
ph0436,OTC041,Steroid Respiratory,Tablet,5mg,145.58,40
ph0436,OTC011,Loratadine,Tablet,10mg,114.2,76
ph0436,OTC032,Salbutamol Inhaler,Inhaler,100mcg,111.83,103
ph0436,OTC017,Phenylephrine,Tablet,10mg,31.94,105
ph0436,OTC023,Throat Lozenges,Lozenge,24 count,48.66,181
ph0436,OTC030,Saline Nasal Spray,Spray,30ml,112.97,192
ph0436,OTC006,Vitamin C,Tablet,500mg,118.79,200
ph0437,OTC013,Aspirin,Tablet,325mg,132.1,76
ph0437,OTC042,Oxygen Support,Cylinder,Portable,104.27,87
ph0437,OTC002,Ibuprofen,Tablet,200mg,75.82,144
ph0437,OTC017,Phenylephrine,Tablet,10mg,123.94,147
ph0437,OTC005,Cough Syrup,Syrup,100ml,49.56,70
ph0437,OTC036,Expectorant Tablets,Tablet,200mg,98.87,42
ph0437,OTC030,Saline Nasal Spray,Spray,30ml,143.12,74
ph0437,OTC043,Nebulizer Solution,Solution,2.5ml,10.45,37
ph0437,OTC008,Chlorpheniramine,Tablet,4mg,78.7,176
ph0437,OTC031,Ambroxol,Tablet,30mg,39.2,65
ph0437,OTC041,Steroid Respiratory,Tablet,5mg,15.43,196
ph0437,OTC001,Paracetamol,Tablet,500mg,46.83,117
ph0437,OTC009,Dextromethorphan,Syrup,100ml,98.34,80
ph0437,OTC006,Vitamin C,Tablet,500mg,99.28,143
ph0437,OTC016,Pseudoephedrine,Tablet,30mg,84.26,66
ph0438,OTC040,Antibiotic Respiratory,Tablet,500mg,51.36,76
ph0438,OTC009,Dextromethorphan,Syrup,100ml,25.73,93
ph0438,OTC011,Loratadine,Tablet,10mg,68.74,134
ph0438,OTC035,Antihistamine Syrup,Syrup,100ml,55.56,189
ph0438,OTC026,Multivitamin,Tablet,Daily,69.48,65
ph0438,OTC039,Chest Rub Balm,Balm,50g,75.06,101
ph0438,OTC034,Mucolytic Syrup,Syrup,100ml,102.49,108
ph0438,OTC016,Pseudoephedrine,Tablet,30mg,107.58,200
ph0438,OTC033,Budesonide Inhaler,Inhaler,200mcg,27.93,143
ph0438,OTC015,Acetaminophen,Tablet,325mg,127.62,145
ph0438,OTC031,Ambroxol,Tablet,30mg,94.15,195
ph0438,OTC038,Steam Inhalation,Solution,100ml,42.88,94
ph0439,OTC030,Saline Nasal Spray,Spray,30ml,123.26,128
ph0439,OTC008,Chlorpheniramine,Tablet,4mg,65.82,33
ph0439,OTC041,Steroid Respiratory,Tablet,5mg,47.56,76
ph0439,OTC039,Chest Rub Balm,Balm,50g,57.58,31
ph0439,OTC017,Phenylephrine,Tablet,10mg,53.19,124
ph0439,OTC002,Ibuprofen,Tablet,200mg,40.98,62
ph0439,OTC031,Ambroxol,Tablet,30mg,85.04,180
ph0439,OTC013,Aspirin,Tablet,325mg,25.44,177
ph0439,OTC010,Guaifenesin,Syrup,100ml,95.51,53
ph0439,OTC036,Expectorant Tablets,Tablet,200mg,94.69,25
ph0439,OTC040,Antibiotic Respiratory,Tablet,500mg,143.04,25
ph0439,OTC016,Pseudoephedrine,Tablet,30mg,122.34,43
ph0440,OTC013,Aspirin,Tablet,325mg,130.36,78
ph0440,OTC015,Acetaminophen,Tablet,325mg,50.63,61
ph0440,OTC038,Steam Inhalation,Solution,100ml,137.49,104
ph0440,OTC041,Steroid Respiratory,Tablet,5mg,67.88,161
ph0440,OTC031,Ambroxol,Tablet,30mg,112.67,23
ph0440,OTC003,Cetirizine,Tablet,10mg,15.05,25
ph0440,OTC034,Mucolytic Syrup,Syrup,100ml,115.72,154
ph0440,OTC002,Ibuprofen,Tablet,200mg,24.35,121
ph0440,OTC030,Saline Nasal Spray,Spray,30ml,120.79,30
ph0440,OTC008,Chlorpheniramine,Tablet,4mg,31.97,97
ph0440,OTC042,Oxygen Support,Cylinder,Portable,13.39,181
ph0440,OTC039,Chest Rub Balm,Balm,50g,118.14,83
ph0440,OTC037,Bronchodilator,Tablet,4mg,14.73,51
ph0440,OTC007,Zinc Supplement,Tablet,50mg,123.82,116
ph0440,OTC016,Pseudoephedrine,Tablet,30mg,101.74,53
ph0441,OTC042,Oxygen Support,Cylinder,Portable,37.2,175
ph0441,OTC010,Guaifenesin,Syrup,100ml,130.3,102
ph0441,OTC041,Steroid Respiratory,Tablet,5mg,69.52,25
ph0441,OTC003,Cetirizine,Tablet,10mg,52.3,137
ph0441,OTC040,Antibiotic Respiratory,Tablet,500mg,38.37,87
ph0441,OTC039,Chest Rub Balm,Balm,50g,145.7,167
ph0441,OTC030,Saline Nasal Spray,Spray,30ml,76.0,94
ph0441,OTC036,Expectorant Tablets,Tablet,200mg,70.13,76
ph0441,OTC017,Phenylephrine,Tablet,10mg,145.36,163
ph0441,OTC001,Paracetamol,Tablet,500mg,49.0,92
ph0441,OTC034,Mucolytic Syrup,Syrup,100ml,137.07,156
ph0441,OTC031,Ambroxol,Tablet,30mg,80.92,117
ph0441,OTC006,Vitamin C,Tablet,500mg,12.41,147
ph0441,OTC005,Cough Syrup,Syrup,100ml,111.86,115
ph0441,OTC016,Pseudoephedrine,Tablet,30mg,116.78,47
ph0442,OTC009,Dextromethorphan,Syrup,100ml,30.13,181
ph0442,OTC032,Salbutamol Inhaler,Inhaler,100mcg,146.61,44
ph0442,OTC001,Paracetamol,Tablet,500mg,88.52,73
ph0442,OTC016,Pseudoephedrine,Tablet,30mg,131.08,145
ph0442,OTC038,Steam Inhalation,Solution,100ml,93.08,41
ph0442,OTC043,Nebulizer Solution,Solution,2.5ml,29.79,177
ph0442,OTC023,Throat Lozenges,Lozenge,24 count,127.33,153
ph0442,OTC015,Acetaminophen,Tablet,325mg,111.22,165
ph0442,OTC026,Multivitamin,Tablet,Daily,116.48,35
ph0442,OTC042,Oxygen Support,Cylinder,Portable,117.44,84
ph0442,OTC005,Cough Syrup,Syrup,100ml,67.66,106
ph0442,OTC011,Loratadine,Tablet,10mg,126.81,29
ph0442,OTC013,Aspirin,Tablet,325mg,55.0,164
ph0443,OTC017,Phenylephrine,Tablet,10mg,109.24,151
ph0443,OTC041,Steroid Respiratory,Tablet,5mg,87.67,40
ph0443,OTC001,Paracetamol,Tablet,500mg,138.97,128
ph0443,OTC010,Guaifenesin,Syrup,100ml,107.9,116
ph0443,OTC036,Expectorant Tablets,Tablet,200mg,27.82,23
ph0443,OTC008,Chlorpheniramine,Tablet,4mg,32.69,51
ph0443,OTC031,Ambroxol,Tablet,30mg,33.27,132
ph0443,OTC026,Multivitamin,Tablet,Daily,131.76,49
ph0443,OTC037,Bronchodilator,Tablet,4mg,15.47,128
ph0443,OTC039,Chest Rub Balm,Balm,50g,79.33,180
ph0443,OTC013,Aspirin,Tablet,325mg,122.44,144
ph0443,OTC009,Dextromethorphan,Syrup,100ml,29.58,160
ph0443,OTC033,Budesonide Inhaler,Inhaler,200mcg,68.54,22
ph0443,OTC023,Throat Lozenges,Lozenge,24 count,51.55,131
ph0444,OTC037,Bronchodilator,Tablet,4mg,50.63,195
ph0444,OTC042,Oxygen Support,Cylinder,Portable,38.62,177
ph0444,OTC035,Antihistamine Syrup,Syrup,100ml,143.28,115
ph0444,OTC010,Guaifenesin,Syrup,100ml,82.71,84
ph0444,OTC030,Saline Nasal Spray,Spray,30ml,76.1,73
ph0444,OTC013,Aspirin,Tablet,325mg,141.07,54
ph0444,OTC033,Budesonide Inhaler,Inhaler,200mcg,32.99,141
ph0444,OTC015,Acetaminophen,Tablet,325mg,11.37,126
ph0444,OTC032,Salbutamol Inhaler,Inhaler,100mcg,35.09,140
ph0444,OTC034,Mucolytic Syrup,Syrup,100ml,19.39,21
ph0444,OTC007,Zinc Supplement,Tablet,50mg,53.66,68
ph0444,OTC006,Vitamin C,Tablet,500mg,37.9,44
ph0445,OTC023,Throat Lozenges,Lozenge,24 count,139.9,90
ph0445,OTC013,Aspirin,Tablet,325mg,49.79,129
ph0445,OTC005,Cough Syrup,Syrup,100ml,91.83,98
ph0445,OTC002,Ibuprofen,Tablet,200mg,61.42,123
ph0445,OTC033,Budesonide Inhaler,Inhaler,200mcg,140.8,163
ph0445,OTC043,Nebulizer Solution,Solution,2.5ml,85.74,188
ph0445,OTC039,Chest Rub Balm,Balm,50g,38.36,171
ph0445,OTC007,Zinc Supplement,Tablet,50mg,31.34,75
ph0445,OTC003,Cetirizine,Tablet,10mg,49.2,87
ph0445,OTC015,Acetaminophen,Tablet,325mg,88.91,52
ph0445,OTC031,Ambroxol,Tablet,30mg,121.56,170
ph0445,OTC009,Dextromethorphan,Syrup,100ml,100.28,118
ph0445,OTC034,Mucolytic Syrup,Syrup,100ml,56.22,171
ph0445,OTC001,Paracetamol,Tablet,500mg,94.67,177
ph0446,OTC043,Nebulizer Solution,Solution,2.5ml,20.89,33
ph0446,OTC026,Multivitamin,Tablet,Daily,29.18,132
ph0446,OTC008,Chlorpheniramine,Tablet,4mg,69.56,140
ph0446,OTC007,Zinc Supplement,Tablet,50mg,55.79,148
ph0446,OTC001,Paracetamol,Tablet,500mg,116.4,81
ph0446,OTC009,Dextromethorphan,Syrup,100ml,88.42,116
ph0446,OTC041,Steroid Respiratory,Tablet,5mg,118.35,200
ph0446,OTC003,Cetirizine,Tablet,10mg,76.43,99
ph0446,OTC033,Budesonide Inhaler,Inhaler,200mcg,127.41,101
ph0446,OTC006,Vitamin C,Tablet,500mg,84.3,174
ph0446,OTC034,Mucolytic Syrup,Syrup,100ml,127.91,62
ph0446,OTC040,Antibiotic Respiratory,Tablet,500mg,142.37,91
ph0446,OTC042,Oxygen Support,Cylinder,Portable,109.59,131
ph0446,OTC039,Chest Rub Balm,Balm,50g,88.47,145
ph0446,OTC013,Aspirin,Tablet,325mg,107.31,84
ph0447,OTC005,Cough Syrup,Syrup,100ml,62.39,22
ph0447,OTC031,Ambroxol,Tablet,30mg,37.42,112
ph0447,OTC017,Phenylephrine,Tablet,10mg,83.64,21
ph0447,OTC034,Mucolytic Syrup,Syrup,100ml,92.07,104
ph0447,OTC015,Acetaminophen,Tablet,325mg,23.18,114
ph0447,OTC007,Zinc Supplement,Tablet,50mg,138.21,148
ph0447,OTC001,Paracetamol,Tablet,500mg,139.02,175
ph0447,OTC039,Chest Rub Balm,Balm,50g,48.22,185
ph0447,OTC023,Throat Lozenges,Lozenge,24 count,48.49,142
ph0447,OTC036,Expectorant Tablets,Tablet,200mg,65.76,198
ph0447,OTC041,Steroid Respiratory,Tablet,5mg,108.6,90
ph0447,OTC008,Chlorpheniramine,Tablet,4mg,97.54,166
ph0447,OTC042,Oxygen Support,Cylinder,Portable,125.27,140
ph0447,OTC032,Salbutamol Inhaler,Inhaler,100mcg,149.61,181
ph0447,OTC016,Pseudoephedrine,Tablet,30mg,73.63,64
ph0448,OTC037,Bronchodilator,Tablet,4mg,21.6,50
ph0448,OTC041,Steroid Respiratory,Tablet,5mg,17.85,183
ph0448,OTC034,Mucolytic Syrup,Syrup,100ml,109.48,100
ph0448,OTC038,Steam Inhalation,Solution,100ml,23.65,159
ph0448,OTC031,Ambroxol,Tablet,30mg,48.85,69
ph0448,OTC005,Cough Syrup,Syrup,100ml,101.71,24
ph0448,OTC002,Ibuprofen,Tablet,200mg,56.57,192
ph0448,OTC015,Acetaminophen,Tablet,325mg,128.75,101
ph0448,OTC001,Paracetamol,Tablet,500mg,135.68,63
ph0448,OTC033,Budesonide Inhaler,Inhaler,200mcg,136.8,170
ph0448,OTC006,Vitamin C,Tablet,500mg,111.1,113
ph0448,OTC007,Zinc Supplement,Tablet,50mg,82.29,190
ph0448,OTC042,Oxygen Support,Cylinder,Portable,66.44,190
ph0449,OTC002,Ibuprofen,Tablet,200mg,34.22,20
ph0449,OTC003,Cetirizine,Tablet,10mg,53.56,163
ph0449,OTC008,Chlorpheniramine,Tablet,4mg,59.1,107
ph0449,OTC040,Antibiotic Respiratory,Tablet,500mg,75.28,198
ph0449,OTC038,Steam Inhalation,Solution,100ml,22.05,138
ph0449,OTC030,Saline Nasal Spray,Spray,30ml,22.34,43
ph0449,OTC006,Vitamin C,Tablet,500mg,35.55,42
ph0449,OTC010,Guaifenesin,Syrup,100ml,35.99,171
ph0449,OTC042,Oxygen Support,Cylinder,Portable,97.73,25
ph0449,OTC007,Zinc Supplement,Tablet,50mg,117.34,22
ph0449,OTC023,Throat Lozenges,Lozenge,24 count,40.45,115
ph0449,OTC043,Nebulizer Solution,Solution,2.5ml,74.45,83
ph0449,OTC036,Expectorant Tablets,Tablet,200mg,53.09,194
ph0449,OTC041,Steroid Respiratory,Tablet,5mg,99.92,68
ph0449,OTC017,Phenylephrine,Tablet,10mg,114.64,53
ph0450,OTC002,Ibuprofen,Tablet,200mg,48.19,71
ph0450,OTC016,Pseudoephedrine,Tablet,30mg,34.8,95
ph0450,OTC036,Expectorant Tablets,Tablet,200mg,46.31,132
ph0450,OTC011,Loratadine,Tablet,10mg,47.04,145
ph0450,OTC007,Zinc Supplement,Tablet,50mg,59.72,113
ph0450,OTC010,Guaifenesin,Syrup,100ml,58.84,184
ph0450,OTC006,Vitamin C,Tablet,500mg,83.23,181
ph0450,OTC032,Salbutamol Inhaler,Inhaler,100mcg,106.19,63
ph0450,OTC013,Aspirin,Tablet,325mg,15.14,169
ph0450,OTC017,Phenylephrine,Tablet,10mg,64.0,157
ph0450,OTC009,Dextromethorphan,Syrup,100ml,89.62,199
ph0450,OTC008,Chlorpheniramine,Tablet,4mg,70.74,185
ph0451,OTC039,Chest Rub Balm,Balm,50g,14.4,49
ph0451,OTC011,Loratadine,Tablet,10mg,82.38,181
ph0451,OTC008,Chlorpheniramine,Tablet,4mg,36.1,55
ph0451,OTC013,Aspirin,Tablet,325mg,75.41,102
ph0451,OTC036,Expectorant Tablets,Tablet,200mg,62.12,116
ph0451,OTC030,Saline Nasal Spray,Spray,30ml,102.16,28
ph0451,OTC031,Ambroxol,Tablet,30mg,55.13,46
ph0451,OTC010,Guaifenesin,Syrup,100ml,98.13,22
ph0451,OTC003,Cetirizine,Tablet,10mg,32.23,141
ph0451,OTC038,Steam Inhalation,Solution,100ml,56.86,185
ph0451,OTC041,Steroid Respiratory,Tablet,5mg,136.42,67
ph0451,OTC043,Nebulizer Solution,Solution,2.5ml,137.84,98
ph0451,OTC033,Budesonide Inhaler,Inhaler,200mcg,32.78,159
ph0451,OTC023,Throat Lozenges,Lozenge,24 count,36.06,25
ph0451,OTC032,Salbutamol Inhaler,Inhaler,100mcg,71.46,177
ph0452,OTC032,Salbutamol Inhaler,Inhaler,100mcg,105.0,96
ph0452,OTC043,Nebulizer Solution,Solution,2.5ml,15.62,79
ph0452,OTC036,Expectorant Tablets,Tablet,200mg,116.84,149
ph0452,OTC017,Phenylephrine,Tablet,10mg,25.1,129
ph0452,OTC037,Bronchodilator,Tablet,4mg,118.37,167
ph0452,OTC016,Pseudoephedrine,Tablet,30mg,66.11,27
ph0452,OTC026,Multivitamin,Tablet,Daily,32.96,62
ph0452,OTC009,Dextromethorphan,Syrup,100ml,139.13,172
ph0452,OTC010,Guaifenesin,Syrup,100ml,145.13,154
ph0452,OTC015,Acetaminophen,Tablet,325mg,37.78,165
ph0452,OTC033,Budesonide Inhaler,Inhaler,200mcg,115.26,53
ph0452,OTC013,Aspirin,Tablet,325mg,102.88,33
ph0452,OTC039,Chest Rub Balm,Balm,50g,145.85,99
ph0453,OTC039,Chest Rub Balm,Balm,50g,52.18,40
ph0453,OTC015,Acetaminophen,Tablet,325mg,35.84,72
ph0453,OTC023,Throat Lozenges,Lozenge,24 count,71.12,82
ph0453,OTC016,Pseudoephedrine,Tablet,30mg,31.58,162
ph0453,OTC007,Zinc Supplement,Tablet,50mg,128.39,115
ph0453,OTC041,Steroid Respiratory,Tablet,5mg,10.69,60
ph0453,OTC001,Paracetamol,Tablet,500mg,58.26,140
ph0453,OTC035,Antihistamine Syrup,Syrup,100ml,86.98,120
ph0453,OTC006,Vitamin C,Tablet,500mg,107.83,140
ph0453,OTC008,Chlorpheniramine,Tablet,4mg,103.58,138
ph0453,OTC043,Nebulizer Solution,Solution,2.5ml,108.87,44
ph0454,OTC006,Vitamin C,Tablet,500mg,20.03,145
ph0454,OTC013,Aspirin,Tablet,325mg,103.78,170
ph0454,OTC038,Steam Inhalation,Solution,100ml,13.77,175
ph0454,OTC043,Nebulizer Solution,Solution,2.5ml,34.94,80
ph0454,OTC016,Pseudoephedrine,Tablet,30mg,61.68,107
ph0454,OTC041,Steroid Respiratory,Tablet,5mg,80.2,20
ph0454,OTC042,Oxygen Support,Cylinder,Portable,95.48,121
ph0454,OTC011,Loratadine,Tablet,10mg,138.04,185
ph0454,OTC035,Antihistamine Syrup,Syrup,100ml,42.21,147
ph0454,OTC017,Phenylephrine,Tablet,10mg,36.32,74
ph0454,OTC033,Budesonide Inhaler,Inhaler,200mcg,52.27,43
ph0454,OTC039,Chest Rub Balm,Balm,50g,57.54,187
ph0454,OTC031,Ambroxol,Tablet,30mg,35.18,58
ph0455,OTC011,Loratadine,Tablet,10mg,126.79,139
ph0455,OTC016,Pseudoephedrine,Tablet,30mg,122.87,108
ph0455,OTC035,Antihistamine Syrup,Syrup,100ml,106.05,45
ph0455,OTC040,Antibiotic Respiratory,Tablet,500mg,101.82,123
ph0455,OTC026,Multivitamin,Tablet,Daily,122.5,23
ph0455,OTC002,Ibuprofen,Tablet,200mg,32.52,52
ph0455,OTC010,Guaifenesin,Syrup,100ml,90.46,118
ph0455,OTC017,Phenylephrine,Tablet,10mg,106.08,22
ph0455,OTC007,Zinc Supplement,Tablet,50mg,78.06,191
ph0455,OTC041,Steroid Respiratory,Tablet,5mg,66.24,33
ph0455,OTC042,Oxygen Support,Cylinder,Portable,52.41,86
ph0455,OTC030,Saline Nasal Spray,Spray,30ml,113.89,49
ph0456,OTC039,Chest Rub Balm,Balm,50g,84.44,118
ph0456,OTC043,Nebulizer Solution,Solution,2.5ml,131.84,40
ph0456,OTC023,Throat Lozenges,Lozenge,24 count,31.05,106
ph0456,OTC030,Saline Nasal Spray,Spray,30ml,142.75,171
ph0456,OTC015,Acetaminophen,Tablet,325mg,46.1,151
ph0456,OTC038,Steam Inhalation,Solution,100ml,123.8,136
ph0456,OTC026,Multivitamin,Tablet,Daily,70.88,138
ph0456,OTC036,Expectorant Tablets,Tablet,200mg,49.44,51
ph0456,OTC013,Aspirin,Tablet,325mg,131.51,137
ph0456,OTC031,Ambroxol,Tablet,30mg,61.39,173
ph0456,OTC042,Oxygen Support,Cylinder,Portable,106.09,84
ph0456,OTC005,Cough Syrup,Syrup,100ml,69.6,192
ph0456,OTC007,Zinc Supplement,Tablet,50mg,51.46,26
ph0456,OTC017,Phenylephrine,Tablet,10mg,85.98,65
ph0457,OTC015,Acetaminophen,Tablet,325mg,84.38,121
ph0457,OTC017,Phenylephrine,Tablet,10mg,44.81,41
ph0457,OTC001,Paracetamol,Tablet,500mg,84.9,52
ph0457,OTC023,Throat Lozenges,Lozenge,24 count,111.75,182
ph0457,OTC013,Aspirin,Tablet,325mg,79.08,90
ph0457,OTC011,Loratadine,Tablet,10mg,58.35,137
ph0457,OTC034,Mucolytic Syrup,Syrup,100ml,106.46,82
ph0457,OTC002,Ibuprofen,Tablet,200mg,138.63,154
ph0457,OTC033,Budesonide Inhaler,Inhaler,200mcg,89.67,30
ph0457,OTC005,Cough Syrup,Syrup,100ml,20.72,115
ph0457,OTC043,Nebulizer Solution,Solution,2.5ml,15.36,175
ph0457,OTC036,Expectorant Tablets,Tablet,200mg,146.76,183
ph0458,OTC016,Pseudoephedrine,Tablet,30mg,13.13,85
ph0458,OTC030,Saline Nasal Spray,Spray,30ml,111.02,40
ph0458,OTC037,Bronchodilator,Tablet,4mg,127.16,130
ph0458,OTC003,Cetirizine,Tablet,10mg,145.12,69
ph0458,OTC013,Aspirin,Tablet,325mg,89.93,97
ph0458,OTC034,Mucolytic Syrup,Syrup,100ml,96.18,158
ph0458,OTC041,Steroid Respiratory,Tablet,5mg,129.59,82
ph0458,OTC011,Loratadine,Tablet,10mg,107.2,32
ph0458,OTC017,Phenylephrine,Tablet,10mg,62.39,141
ph0458,OTC043,Nebulizer Solution,Solution,2.5ml,40.13,131
ph0459,OTC037,Bronchodilator,Tablet,4mg,48.18,124
ph0459,OTC036,Expectorant Tablets,Tablet,200mg,39.0,126
ph0459,OTC038,Steam Inhalation,Solution,100ml,102.01,90
ph0459,OTC007,Zinc Supplement,Tablet,50mg,47.39,173
ph0459,OTC010,Guaifenesin,Syrup,100ml,120.64,182
ph0459,OTC030,Saline Nasal Spray,Spray,30ml,54.54,76
ph0459,OTC035,Antihistamine Syrup,Syrup,100ml,41.48,103
ph0459,OTC002,Ibuprofen,Tablet,200mg,40.95,176
ph0459,OTC033,Budesonide Inhaler,Inhaler,200mcg,50.3,175
ph0459,OTC016,Pseudoephedrine,Tablet,30mg,125.78,170
ph0459,OTC040,Antibiotic Respiratory,Tablet,500mg,68.91,172
ph0459,OTC011,Loratadine,Tablet,10mg,56.03,119
ph0460,OTC043,Nebulizer Solution,Solution,2.5ml,107.68,192
ph0460,OTC031,Ambroxol,Tablet,30mg,64.61,123
ph0460,OTC001,Paracetamol,Tablet,500mg,14.52,166
ph0460,OTC013,Aspirin,Tablet,325mg,145.48,181
ph0460,OTC040,Antibiotic Respiratory,Tablet,500mg,78.12,108
ph0460,OTC039,Chest Rub Balm,Balm,50g,21.63,155
ph0460,OTC015,Acetaminophen,Tablet,325mg,61.69,94
ph0460,OTC023,Throat Lozenges,Lozenge,24 count,115.12,135
ph0460,OTC006,Vitamin C,Tablet,500mg,104.43,27
ph0460,OTC036,Expectorant Tablets,Tablet,200mg,31.83,169
ph0460,OTC026,Multivitamin,Tablet,Daily,33.34,110
ph0460,OTC008,Chlorpheniramine,Tablet,4mg,89.08,126
ph0460,OTC042,Oxygen Support,Cylinder,Portable,149.42,25
ph0461,OTC031,Ambroxol,Tablet,30mg,40.56,48
ph0461,OTC037,Bronchodilator,Tablet,4mg,89.9,65
